CustomerID,CustomerName,ShopName,Channel,Phone,Email,AddressLine,Area,City,Pincode,GSTIN,RegistrationDate,Status
262,Madhu Patel,Annapurna Hotel,HoReCa,8606512565,madhupatel7115@demo.in,"77, Lane Old Town",Old Town,Visakhapatnam,53042,37QJYGC7873VATW,2020-05-25 00:00:00,Active
263,Lakshmi Yadav,Venkateswara General Stores,Institutional,8914998827,lakshmiyadav1728@mail.com,"118, Street Yendada",Yendada,Visakhapatnam,53069,37LFKRR8933NTDL,2020-10-06 00:00:00,Active
264,Suma Verma,Annapurna Beverages,Retail,6912791951,sumaverma8948@mail.com,"60, Nagar Marripalem",Marripalem,Visakhapatnam,53083,37YSYRA2611B78H,2022-05-16 00:00:00,Inactive
265,Neha Joshi,Annapurna Refreshments,Wholesale,9513095480,nehajoshi3758@mail.com,"43, Rd Siripuram",Siripuram,Visakhapatnam,53026,37ETPTU5536H7N6,2023-04-13 00:00:00,Active
266,Rohit Das,Annapurna General Stores,Wholesale,8938195297,rohitdas7014@mail.com,"60, Lane Auto Nagar",Auto Nagar,Visakhapatnam,53082,37WGAZQ4007AOVD,2023-03-13 00:00:00,Active
267,Anil Sharma,Sri Hotel,Wholesale,6968879163,anilsharma2741@example.com,"71, Nagar Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53083,37LHQZT8756KFUP,2022-06-21 00:00:00,Inactive
268,Akhil Shetty,Sree Hotel,Institutional,8739650434,akhilshetty5651@mail.com,"25, Rd Gajuwaka",Gajuwaka,Visakhapatnam,53033,37AYRUA2883B5ZL,2021-09-10 00:00:00,Active
269,Arun Nair,Balaji Hotel,Institutional,6453247142,arunnair5299@example.com,"90, Nagar Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53063,37SGTNC1024CTYW,2024-02-26 00:00:00,Active
270,Mahesh Sharma,Balaji Hotel,Retail,8665685079,maheshsharma3582@example.com,"108, Lane Pendurthi",Pendurthi,Visakhapatnam,53025,37HVTEZ2154QB6Z,2023-07-24 00:00:00,Active
271,Rohit Iyer,Sri Cool Drinks,HoReCa,6727748119,rohitiyer3989@mail.com,"154, Nagar Pendurthi",Pendurthi,Visakhapatnam,53099,37CQBWZ8250OT3U,2023-12-24 00:00:00,Active
272,Suresh Gupta,Annapurna Super Mart,Retail,7646397538,sureshgupta7143@mail.com,"72, Street Maddilapalem",Maddilapalem,Visakhapatnam,53087,37MCXUD2654N15R,2020-09-30 00:00:00,Active
273,Lakshmi Sharma,Lakshmi Hotel,Wholesale,9785760316,lakshmisharma5962@mail.com,"112, Rd Malkapuram",Malkapuram,Visakhapatnam,53030,37HDJIE6409DNTM,2022-11-23 00:00:00,Active
274,Anil Sharma,Annapurna Beverages,HoReCa,6128658459,anilsharma2470@example.com,"184, Rd Akkayyapalem",Akkayyapalem,Visakhapatnam,53018,37LPRUI7375SBRB,2023-11-19 00:00:00,Inactive
275,Akhil Sharma,Om Cool Drinks,Wholesale,9734340293,akhilsharma7623@example.com,"159, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53090,37JHEYM6494O6GU,2023-03-13 00:00:00,Active
276,Neha Naidu,Lakshmi Hotel,Retail,6342771900,nehanaidu4569@mail.com,"5, Nagar PM Palem",PM Palem,Visakhapatnam,53065,37OLYZU5885GPDQ,2025-04-09 00:00:00,Active
277,Suresh Yadav,Sai Beverages,Institutional,8948606002,sureshyadav7241@demo.in,"3, Nagar Gopalapatnam",Gopalapatnam,Visakhapatnam,53063,37TRCMM1133EL6A,2025-03-29 00:00:00,Active
278,Arun Kumar,Balaji Refreshments,Institutional,8955466718,arunkumar3586@example.com,"131, Lane Kurmannapalem",Kurmannapalem,Visakhapatnam,53067,37SYFAY8048TWXU,2024-03-03 00:00:00,Active
279,Deepak Nair,Balaji Super Mart,Wholesale,8278823158,deepaknair4866@demo.in,"187, Nagar Gopalapatnam",Gopalapatnam,Visakhapatnam,53069,37MRVYJ3777ID4T,2023-03-23 00:00:00,Inactive
280,Sirisha Babu,Sree Cool Drinks,Retail,9083318559,sirishababu8654@mail.com,"46, Street PM Palem",PM Palem,Visakhapatnam,53036,37JKAUR7308UZUL,2024-06-09 00:00:00,Inactive
281,Teja Das,Sree Beverages,Institutional,8858384287,tejadas7711@demo.in,"68, Street PM Palem",PM Palem,Visakhapatnam,53025,37RRVAU8108ID3L,2024-04-30 00:00:00,Active
282,Karthik Reddy,Sai Super Mart,Wholesale,6026846452,karthikreddy3293@example.com,"161, Street Venkojipalem",Venkojipalem,Visakhapatnam,53042,37NZXNG6520Y5K0,2024-03-16 00:00:00,Active
283,Teja Shetty,Balaji General Stores,Wholesale,9238559353,tejashetty2576@example.com,"170, Street Pendurthi",Pendurthi,Visakhapatnam,53067,37MNHWH2073KFX5,2023-12-17 00:00:00,Active
284,Harsha Joshi,Om General Stores,HoReCa,8447724910,harshajoshi6133@demo.in,"125, Lane Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53063,37XODFA0998KS69,2023-10-08 00:00:00,Active
285,Vikram Joshi,Annapurna Café,Wholesale,6046589934,vikramjoshi9469@mail.com,"56, Rd PM Palem",PM Palem,Visakhapatnam,53099,37GPSQR8129SMSO,2022-12-16 00:00:00,Active
286,Neha Verma,Sri Hotel,Wholesale,6138779061,nehaverma5310@demo.in,"176, Nagar Pendurthi",Pendurthi,Visakhapatnam,53083,37ZGBFY6747NVT8,2022-09-20 00:00:00,Active
287,Karthik Sharma,Venkateswara General Stores,Institutional,7116863929,karthiksharma4621@example.com,"134, Lane Gopalapatnam",Gopalapatnam,Visakhapatnam,53017,37YVPVA3740RN9B,2022-03-22 00:00:00,Active
288,Suma Naidu,Sai Beverages,HoReCa,9420337481,sumanaidu5138@example.com,"46, Lane Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53023,37EONTN2941R9CY,2023-03-19 00:00:00,Active
289,Teja Verma,Balaji Super Mart,Wholesale,9620383858,tejaverma798@demo.in,"103, Lane PM Palem",PM Palem,Visakhapatnam,53017,37OOOYS8906XLJ6,2020-12-22 00:00:00,Active
290,Anil Verma,Sri Cool Drinks,Retail,7025090913,anilverma6814@example.com,"67, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53030,37EKMCB9007MJJ3,2025-05-10 00:00:00,Inactive
291,Prasad Das,Venkateswara General Stores,Institutional,7040409859,prasaddas885@demo.in,"67, Nagar Venkojipalem",Venkojipalem,Visakhapatnam,53003,37TOOCE1089LBCS,2025-04-10 00:00:00,Active
292,Arun Reddy,Sree General Stores,Institutional,8776864930,arunreddy1735@mail.com,"114, Street PM Palem",PM Palem,Visakhapatnam,53071,37AOLEE2854S0QE,2023-04-27 00:00:00,Active
293,Madhu Babu,Sree Cool Drinks,Wholesale,7822273237,madhubabu2125@example.com,"173, Rd Maddilapalem",Maddilapalem,Visakhapatnam,53096,37VOKCH0075LWGN,2022-08-04 00:00:00,Active
294,Sirisha Joshi,Balaji Cool Drinks,Retail,8642525749,sirishajoshi8470@example.com,"54, Street Dabagardens",Dabagardens,Visakhapatnam,53028,37JBHDM2973RMJI,2020-12-24 00:00:00,Active
295,Teja Sharma,Balaji Cool Drinks,Wholesale,7262985978,tejasharma8565@mail.com,"21, Street Auto Nagar",Auto Nagar,Visakhapatnam,53010,37ZEVQO6984BIBL,2023-01-05 00:00:00,Active
296,Mahesh Patel,Annapurna Super Mart,HoReCa,8288426882,maheshpatel3492@example.com,"56, Nagar MVP Colony",MVP Colony,Visakhapatnam,53001,37KTHSA4082Y1DK,2022-07-12 00:00:00,Active
297,Anil Naidu,Venkateswara Cool Drinks,Wholesale,6556005482,anilnaidu5697@mail.com,"32, Street Gopalapatnam",Gopalapatnam,Visakhapatnam,53013,37ZSOEW3741D46V,2021-11-25 00:00:00,Active
298,Keerthi Gupta,Om Cool Drinks,HoReCa,6046650272,keerthigupta3426@example.com,"50, Lane Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53088,37IVMEP2814X33G,2020-02-22 00:00:00,Active
299,Suresh Das,Lakshmi Cool Drinks,Institutional,8957564126,sureshdas7435@demo.in,"111, Nagar Gopalapatnam",Gopalapatnam,Visakhapatnam,53018,37MGPLT8705OPRS,2022-05-24 00:00:00,Active
300,Keerthi Babu,Sree Super Mart,Retail,7966019547,keerthibabu6590@demo.in,"32, Lane Maddilapalem",Maddilapalem,Visakhapatnam,53034,37OOOEK5753MCGM,2025-03-27 00:00:00,Inactive
301,Vamsi Babu,Lakshmi Hotel,Retail,8596228294,vamsibabu1640@demo.in,"187, Nagar Venkojipalem",Venkojipalem,Visakhapatnam,53002,37UMMLA7245FRTB,2023-08-03 00:00:00,Active
302,Ravi Gupta,Lakshmi Super Mart,HoReCa,8629027632,ravigupta1672@mail.com,"196, Rd Siripuram",Siripuram,Visakhapatnam,53020,37SERXT1030OMSJ,2022-05-02 00:00:00,Active
303,Suma Sharma,Sree General Stores,Wholesale,8285435731,sumasharma3011@example.com,"180, Lane Venkojipalem",Venkojipalem,Visakhapatnam,53042,37YFSKH7324NW6U,2024-12-15 00:00:00,Active
304,Ramesh Verma,Om Refreshments,HoReCa,6306316519,rameshverma2556@demo.in,"17, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53016,37EQLYV2254ZJEN,2024-11-23 00:00:00,Active
305,Anusha Gupta,Annapurna Beverages,Institutional,7782497371,anushagupta6447@demo.in,"105, Nagar Old Town",Old Town,Visakhapatnam,53002,37EIKTU1914HRNY,2021-07-03 00:00:00,Active
306,Neha Shetty,Lakshmi Café,Wholesale,8647720902,nehashetty8540@demo.in,"143, Street Akkayyapalem",Akkayyapalem,Visakhapatnam,53095,37KFNSI1672FF59,2022-02-23 00:00:00,Active
307,Deepak Chowdary,Balaji Super Mart,HoReCa,9336723064,deepakchowdary5080@mail.com,"24, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53052,37KJPFG2423TYGG,2024-11-25 00:00:00,Active
308,Sirisha Shetty,Sree Cool Drinks,Wholesale,6702051267,sirishashetty4126@example.com,"175, Lane MVP Colony",MVP Colony,Visakhapatnam,53088,37URUGM3505YY4I,2020-11-15 00:00:00,Active
309,Vamsi Nair,Sree Café,Retail,8192478335,vamsinair7864@demo.in,"103, Nagar Venkojipalem",Venkojipalem,Visakhapatnam,53039,37MELXY9970DJKA,2021-09-20 00:00:00,Active
310,Prasad Shetty,Venkateswara Hotel,Retail,7688831923,prasadshetty766@mail.com,"66, Street Siripuram",Siripuram,Visakhapatnam,53068,37VTIIY2793ZTKL,2021-12-16 00:00:00,Active
311,Arun Nair,Om Café,Institutional,7310468364,arunnair5052@mail.com,"71, Rd Akkayyapalem",Akkayyapalem,Visakhapatnam,53053,37KAFNI3174L9V4,2024-08-13 00:00:00,Active
312,Pooja Iyer,Balaji Café,Institutional,8658807500,poojaiyer3953@example.com,"126, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53025,37UFSBU3604MZHK,2020-05-26 00:00:00,Active
313,Harsha Shetty,Annapurna Hotel,Institutional,8391971807,harshashetty8444@mail.com,"91, Nagar Malkapuram",Malkapuram,Visakhapatnam,53067,37EJCXL9146LW0Y,2024-04-11 00:00:00,Active
314,Chaitanya Patel,Sree General Stores,Institutional,7854693151,chaitanyapatel4005@demo.in,"169, Rd Pendurthi",Pendurthi,Visakhapatnam,53058,37KRXMW7600Q8XX,2024-06-21 00:00:00,Inactive
315,Mahesh Chowdary,Venkateswara Café,Retail,9059525330,maheshchowdary2464@demo.in,"167, Lane Seethammadhara",Seethammadhara,Visakhapatnam,53087,37XRLXV1865GL6Z,2021-04-01 00:00:00,Active
316,Sirisha Shetty,Sree General Stores,HoReCa,9971503874,sirishashetty9534@example.com,"68, Street Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53069,37WSBLS7817M86X,2021-03-30 00:00:00,Inactive
317,Arun Yadav,Balaji Cool Drinks,HoReCa,8624720953,arunyadav3626@demo.in,"138, Street Akkayyapalem",Akkayyapalem,Visakhapatnam,53029,37UFPVD5946YCYE,2020-04-01 00:00:00,Inactive
318,Anil Yadav,Om Hotel,Wholesale,9968428198,anilyadav1811@demo.in,"94, Street Marripalem",Marripalem,Visakhapatnam,53047,37OXPYH2346GFP5,2020-10-28 00:00:00,Active
319,Lakshmi Patel,Sree Refreshments,Wholesale,8346913881,lakshmipatel8253@demo.in,"174, Nagar Marripalem",Marripalem,Visakhapatnam,53008,37RAOIN8039KPBT,2025-09-11 00:00:00,Active
320,Lakshmi Kumar,Annapurna Café,Retail,6385118253,lakshmikumar5001@example.com,"94, Lane Old Town",Old Town,Visakhapatnam,53080,37BQALV7795WY9I,2020-01-09 00:00:00,Active
321,Naveen Das,Lakshmi Refreshments,HoReCa,9549949167,naveendas6693@example.com,"27, Rd Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53057,37DTBLL3197OLK2,2024-07-16 00:00:00,Inactive
322,Anusha Patel,Sree Café,HoReCa,8776146801,anushapatel3154@example.com,"160, Rd Venkojipalem",Venkojipalem,Visakhapatnam,53069,37HVZDQ4539WZHM,2020-04-11 00:00:00,Inactive
323,Sirisha Reddy,Balaji Refreshments,Institutional,6020873868,sirishareddy3508@demo.in,"190, Nagar Kancharapalem",Kancharapalem,Visakhapatnam,53070,37QQCQW2344XCF3,2020-01-08 00:00:00,Active
324,Teja Babu,Sai Beverages,HoReCa,8767144051,tejababu8184@example.com,"108, Rd NAD",NAD,Visakhapatnam,53096,37CULPN6881COHS,2022-10-17 00:00:00,Inactive
325,Naveen Babu,Sri Refreshments,Institutional,6916833209,naveenbabu6564@mail.com,"150, Street Auto Nagar",Auto Nagar,Visakhapatnam,53074,37XMVHG4431A4GH,2021-05-20 00:00:00,Active
326,Karthik Gupta,Venkateswara Super Mart,Wholesale,8344056799,karthikgupta8134@demo.in,"92, Street Dabagardens",Dabagardens,Visakhapatnam,53045,37MWBKS0027X989,2023-11-13 00:00:00,Active
327,Neha Gupta,Lakshmi Hotel,Retail,6983908648,nehagupta5028@mail.com,"168, Lane Pendurthi",Pendurthi,Visakhapatnam,53090,37KLVAH6173QI14,2023-08-28 00:00:00,Inactive
328,Anusha Sharma,Sri Hotel,Wholesale,7159513940,anushasharma4668@demo.in,"147, Rd Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53022,37LMQXT4184Z4GT,2023-02-14 00:00:00,Active
329,Manikanta Naidu,Om Café,Retail,9217063914,manikantanaidu2069@example.com,"33, Rd Old Town",Old Town,Visakhapatnam,53080,37DHGGP0889U2ZZ,2020-02-29 00:00:00,Active
330,Akhil Patel,Sai Cool Drinks,HoReCa,9990784435,akhilpatel3914@mail.com,"48, Lane Anakapalle",Anakapalle,Visakhapatnam,53027,37CDWUE4564A0KO,2021-08-11 00:00:00,Active
331,Madhu Patel,Sai Super Mart,Wholesale,9482908581,madhupatel1477@mail.com,"198, Lane Maharanipeta",Maharanipeta,Visakhapatnam,53053,37TYYIG0331IG6N,2023-07-21 00:00:00,Inactive
332,Harsha Nair,Sai Cool Drinks,Wholesale,8441699929,harshanair3110@mail.com,"1, Lane Anakapalle",Anakapalle,Visakhapatnam,53088,37ZUJZB7886JEPC,2021-12-12 00:00:00,Active
333,Suresh Sharma,Lakshmi Cool Drinks,HoReCa,8764210025,sureshsharma1157@demo.in,"110, Lane Maharanipeta",Maharanipeta,Visakhapatnam,53040,37HPEKF7479EQMG,2020-07-26 00:00:00,Active
334,Suma Iyer,Lakshmi Beverages,HoReCa,8125327795,sumaiyer9538@demo.in,"31, Nagar Pendurthi",Pendurthi,Visakhapatnam,53073,37NTUHP4139KE1X,2020-09-27 00:00:00,Active
335,Ramesh Shetty,Annapurna Super Mart,Institutional,9393546322,rameshshetty95@demo.in,"48, Rd Maharanipeta",Maharanipeta,Visakhapatnam,53086,37JZCKN2376ZGMA,2025-05-19 00:00:00,Active
336,Prasad Kumar,Lakshmi Café,Retail,6412758879,prasadkumar2502@example.com,"190, Lane Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53071,37GTJOB4282PZRQ,2024-05-28 00:00:00,Active
337,Karthik Gupta,Annapurna Hotel,Wholesale,9165453925,karthikgupta4899@demo.in,"46, Nagar Maharanipeta",Maharanipeta,Visakhapatnam,53055,37ZRHYI5217Z707,2025-08-12 00:00:00,Active
338,Harsha Iyer,Balaji Café,Wholesale,9241664169,harshaiyer2466@example.com,"85, Nagar Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53088,37XDZFF6442M54V,2025-01-16 00:00:00,Inactive
339,Akhil Reddy,Annapurna Super Mart,Retail,8897181076,akhilreddy967@demo.in,"112, Street Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53020,37AQTJT3466U0VE,2022-09-25 00:00:00,Active
340,Mahesh Das,Sree Hotel,HoReCa,6318592965,maheshdas1751@demo.in,"17, Rd Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53064,37PYIBM9071HNY6,2024-06-22 00:00:00,Active
341,Pavan Reddy,Om General Stores,Retail,8049968686,pavanreddy3214@mail.com,"164, Rd Dabagardens",Dabagardens,Visakhapatnam,53017,37UHUEO9657SDR6,2020-05-11 00:00:00,Active
342,Deepak Nair,Om Super Mart,Retail,9827175978,deepaknair659@demo.in,"118, Street NAD",NAD,Visakhapatnam,53097,37LROJI8683VFAT,2020-08-08 00:00:00,Active
343,Chaitanya Babu,Sree Beverages,Institutional,8995300340,chaitanyababu3674@demo.in,"14, Nagar Gajuwaka",Gajuwaka,Visakhapatnam,53095,37CYXTR6250KKWA,2024-12-17 00:00:00,Active
344,Suma Shetty,Sree Refreshments,Wholesale,9281562706,sumashetty4691@demo.in,"161, Rd Dabagardens",Dabagardens,Visakhapatnam,53050,37YYVSM4477UTB2,2022-07-02 00:00:00,Active
345,Deepak Shetty,Venkateswara Hotel,Wholesale,6212833863,deepakshetty468@example.com,"118, Rd Pendurthi",Pendurthi,Visakhapatnam,53080,37LXYSH4993ZNSE,2024-04-07 00:00:00,Active
346,Anusha Chowdary,Sree Café,Institutional,6465019888,anushachowdary492@demo.in,"110, Nagar Kurmannapalem",Kurmannapalem,Visakhapatnam,53026,37VWOWG6609IFV4,2021-05-29 00:00:00,Active
347,Sai Chowdary,Annapurna Café,Retail,8465659543,saichowdary5177@demo.in,"26, Lane Auto Nagar",Auto Nagar,Visakhapatnam,53058,37UVNPO6962HTL8,2021-01-30 00:00:00,Active
348,Deepak Reddy,Sri Beverages,Retail,7048923111,deepakreddy3821@example.com,"134, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53081,37GATDZ8395R2EL,2020-06-14 00:00:00,Active
349,Chaitanya Verma,Venkateswara Beverages,HoReCa,7706709409,chaitanyaverma6693@demo.in,"46, Street Maharanipeta",Maharanipeta,Visakhapatnam,53036,37LIXDR9614A5P9,2021-06-17 00:00:00,Active
350,Pavan Iyer,Sri General Stores,HoReCa,8853238832,pavaniyer893@demo.in,"100, Lane Maddilapalem",Maddilapalem,Visakhapatnam,53096,37SBRAF4716AEXR,2022-06-18 00:00:00,Active
351,Deepak Joshi,Venkateswara Super Mart,Wholesale,8437894355,deepakjoshi6339@demo.in,"65, Street Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53061,37VCKWK1070LD2N,2020-10-21 00:00:00,Active
352,Madhu Das,Lakshmi Café,Wholesale,8684141349,madhudas7515@example.com,"110, Rd Malkapuram",Malkapuram,Visakhapatnam,53052,37AHNAZ4069AQ89,2024-04-09 00:00:00,Active
353,Prasad Iyer,Sree Super Mart,HoReCa,9631188052,prasadiyer7444@mail.com,"51, Nagar Auto Nagar",Auto Nagar,Visakhapatnam,53093,37UPWIC5044OEMD,2020-10-29 00:00:00,Active
354,Lakshmi Nair,Sai Refreshments,Wholesale,7749828431,lakshminair2867@example.com,"134, Rd PM Palem",PM Palem,Visakhapatnam,53002,37KRXRZ9820SIEO,2024-08-24 00:00:00,Inactive
355,Sirisha Naidu,Annapurna Beverages,Retail,6855052292,sirishanaidu3246@demo.in,"193, Nagar Maharanipeta",Maharanipeta,Visakhapatnam,53023,37PRMAD5126C6JL,2024-04-27 00:00:00,Active
356,Deepak Shetty,Venkateswara General Stores,Retail,8644643397,deepakshetty9263@mail.com,"77, Lane Marripalem",Marripalem,Visakhapatnam,53088,37YRZIN7717A9G3,2023-07-08 00:00:00,Active
357,Vikram Babu,Annapurna Cool Drinks,Wholesale,6723901338,vikrambabu9533@example.com,"34, Nagar Auto Nagar",Auto Nagar,Visakhapatnam,53011,37EIFIW8630NYDM,2023-01-31 00:00:00,Active
358,Sirisha Sharma,Sri Café,HoReCa,8691272730,sirishasharma9187@demo.in,"37, Lane Malkapuram",Malkapuram,Visakhapatnam,53034,37IYKCP3396OBCU,2021-04-03 00:00:00,Active
359,Sirisha Reddy,Balaji Refreshments,HoReCa,8277203537,sirishareddy7723@demo.in,"56, Nagar Kancharapalem",Kancharapalem,Visakhapatnam,53018,37ZOLBC7357PYSI,2023-05-11 00:00:00,Inactive
360,Chaitanya Shetty,Balaji Refreshments,HoReCa,9571208955,chaitanyashetty7050@example.com,"84, Nagar Akkayyapalem",Akkayyapalem,Visakhapatnam,53048,37LLBIX4320J9A8,2022-03-16 00:00:00,Active
361,Keerthi Babu,Balaji Cool Drinks,Retail,9673896624,keerthibabu9634@demo.in,"134, Rd Gopalapatnam",Gopalapatnam,Visakhapatnam,53014,37AMVZD9294ZBZI,2020-02-09 00:00:00,Active
362,Madhu Naidu,Sri Café,Wholesale,8721362343,madhunaidu6996@demo.in,"138, Street Anakapalle",Anakapalle,Visakhapatnam,53030,37PZLLD4142BRWR,2021-03-16 00:00:00,Active
363,Deepak Nair,Sai Super Mart,HoReCa,9741562700,deepaknair9157@example.com,"17, Rd Venkojipalem",Venkojipalem,Visakhapatnam,53036,37RYOOO0345IZM9,2020-10-25 00:00:00,Active
364,Rohit Patel,Om Beverages,HoReCa,6561903327,rohitpatel8672@example.com,"94, Rd Maharanipeta",Maharanipeta,Visakhapatnam,53070,37OFYVD1621FGY9,2020-10-21 00:00:00,Active
365,Harsha Kumar,Sai Beverages,Wholesale,6517097618,harshakumar6338@mail.com,"96, Lane Gopalapatnam",Gopalapatnam,Visakhapatnam,53038,37LRTFO8923O40N,2021-01-26 00:00:00,Active
366,Ramesh Kumar,Sai Super Mart,Retail,8627058513,rameshkumar9866@example.com,"17, Street Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53032,37WKIBS5703K1WZ,2025-08-06 00:00:00,Inactive
367,Ravi Nair,Om Cool Drinks,Institutional,7246427188,ravinair3318@mail.com,"46, Rd Gopalapatnam",Gopalapatnam,Visakhapatnam,53005,37ZOASE0999PKIV,2020-02-24 00:00:00,Active
368,Neha Sharma,Balaji General Stores,Wholesale,6924980927,nehasharma3618@example.com,"151, Lane Venkojipalem",Venkojipalem,Visakhapatnam,53076,37XKJHE8348SG4J,2024-04-04 00:00:00,Active
369,Anil Reddy,Annapurna Refreshments,Institutional,6190630131,anilreddy8591@mail.com,"196, Lane Anakapalle",Anakapalle,Visakhapatnam,53080,37LEBOK6326DQ1A,2025-09-18 00:00:00,Active
370,Arun Iyer,Lakshmi Hotel,Retail,6693150964,aruniyer1214@mail.com,"138, Street Pendurthi",Pendurthi,Visakhapatnam,53059,37DMHMR0965BLGQ,2024-03-25 00:00:00,Active
371,Lakshmi Reddy,Balaji Refreshments,Institutional,8904857729,lakshmireddy514@example.com,"196, Nagar Anakapalle",Anakapalle,Visakhapatnam,53002,37EYUVW0087H698,2024-07-22 00:00:00,Active
372,Manikanta Joshi,Lakshmi Super Mart,Wholesale,6988254410,manikantajoshi3321@example.com,"85, Lane Venkojipalem",Venkojipalem,Visakhapatnam,53038,37OMFQW9381ML65,2022-10-04 00:00:00,Active
373,Pavan Das,Annapurna Café,HoReCa,7576322955,pavandas3402@example.com,"18, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53056,37WEHCR3229ODS6,2024-06-13 00:00:00,Active
374,Ramesh Nair,Lakshmi General Stores,Retail,7127227597,rameshnair7410@example.com,"99, Rd Anakapalle",Anakapalle,Visakhapatnam,53042,37WRECZ8662DUXY,2020-12-18 00:00:00,Active
375,Arun Verma,Venkateswara Refreshments,Retail,8754411741,arunverma3328@mail.com,"29, Nagar MVP Colony",MVP Colony,Visakhapatnam,53073,37SREJZ5891BCLF,2025-02-08 00:00:00,Active
376,Harsha Verma,Sri Beverages,Retail,6200798841,harshaverma8884@demo.in,"151, Street Kancharapalem",Kancharapalem,Visakhapatnam,53030,37PLHZX0416IZR1,2022-04-23 00:00:00,Active
377,Teja Gupta,Venkateswara Cool Drinks,Institutional,8840204631,tejagupta770@demo.in,"130, Rd Marripalem",Marripalem,Visakhapatnam,53098,37RBKDH8937J5JY,2020-01-11 00:00:00,Active
378,Divya Nair,Om Cool Drinks,Retail,7491853111,divyanair9065@mail.com,"138, Rd Marripalem",Marripalem,Visakhapatnam,53070,37RFGZT5454NDSR,2024-12-20 00:00:00,Active
379,Keerthi Patel,Sai Refreshments,Retail,7725700561,keerthipatel5562@mail.com,"166, Rd Siripuram",Siripuram,Visakhapatnam,53023,37VFUSJ9851ZF85,2020-07-14 00:00:00,Inactive
380,Akhil Naidu,Sri General Stores,Retail,9456226344,akhilnaidu8282@demo.in,"94, Nagar Anakapalle",Anakapalle,Visakhapatnam,53077,37TZHML4847Q0OY,2022-02-13 00:00:00,Active
381,Divya Nair,Om Café,HoReCa,8837599072,divyanair8954@example.com,"102, Nagar Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53081,37APBCP1088PHDJ,2021-03-04 00:00:00,Active
382,Pavan Das,Sree Super Mart,HoReCa,9293450561,pavandas7375@mail.com,"75, Lane Kurmannapalem",Kurmannapalem,Visakhapatnam,53088,37CXHYR3588EYTS,2025-08-24 00:00:00,Active
383,Vamsi Das,Om Cool Drinks,Retail,9337421093,vamsidas1817@mail.com,"150, Rd NAD",NAD,Visakhapatnam,53023,37DARIR8787KLLB,2022-07-31 00:00:00,Active
384,Chaitanya Babu,Sree Refreshments,HoReCa,9382268541,chaitanyababu2551@mail.com,"60, Lane Pendurthi",Pendurthi,Visakhapatnam,53057,37IVUIW9748D4YA,2021-02-06 00:00:00,Inactive
385,Karthik Kumar,Lakshmi Refreshments,HoReCa,9379025335,karthikkumar7093@mail.com,"174, Rd Maddilapalem",Maddilapalem,Visakhapatnam,53008,37EZCGZ8149IJ3Q,2023-10-16 00:00:00,Active
386,Suma Joshi,Sree Cool Drinks,Wholesale,8444087754,sumajoshi5990@example.com,"31, Lane Auto Nagar",Auto Nagar,Visakhapatnam,53019,37CURSM0434AVCP,2020-05-30 00:00:00,Inactive
387,Vikram Sharma,Annapurna Café,Institutional,8604756590,vikramsharma2232@demo.in,"100, Rd Dabagardens",Dabagardens,Visakhapatnam,53095,37AIMGA8285P40O,2021-08-28 00:00:00,Active
388,Sridhar Shetty,Sree Beverages,Retail,9353607620,sridharshetty2185@example.com,"40, Lane Yendada",Yendada,Visakhapatnam,53067,37EAJBA8522N0QM,2021-11-27 00:00:00,Inactive
389,Rohit Chowdary,Sri Refreshments,Retail,8261976750,rohitchowdary4858@mail.com,"83, Lane Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53006,37YHAVB6027B0KS,2023-01-26 00:00:00,Active
390,Akhil Chowdary,Annapurna General Stores,Retail,9108783553,akhilchowdary8869@demo.in,"115, Rd Kurmannapalem",Kurmannapalem,Visakhapatnam,53006,37JPXOZ6253SBC9,2025-03-21 00:00:00,Active
391,Mahesh Joshi,Om Café,Institutional,6537503080,maheshjoshi7245@demo.in,"188, Lane Dabagardens",Dabagardens,Visakhapatnam,53028,37AFKGV2962NNNT,2022-07-22 00:00:00,Active
